song_id,artist_name,track_name,release_date,genre,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic
15678,bigg robb,country twang,2010,blues,0.869,0.001,0.001,0.001,0.001,0.001,0.029,0.001,0.001,0.907,0.001,0.001,0.001,0.001,0.001,0.054,0.001,0.921,0.762,0.019,0,0.972,0.676,obscene
15680,the stooges,search & destroy,2010,blues,0.568,0.015,0.001,0.371,0.001,0.058,0.001,0.001,0.001,0.001,0.049,0.365,0.066,0.013,0.001,0.001,0.02,0.225,0.576,0.695,0.837,0.522,0.685,world/life
15691,the stone foxes,i killed robert johnson,2010,blues,0.593,0.001,0.428,0.067,0.001,0.067,0.001,0.001,0.001,0.001,0.093,0.296,0.001,0.001,0.024,0.001,0.001,0.212,0.65,0.005,0,0.285,0.737,violence
15694,j. roddy walston & the business,brave man's death,2010,blues,0.869,0,0.315,0,0.026,0.014,0.037,0.043,0,0.062,0,0.245,0,0.028,0,0.078,0,0.508,0.772,0.338,0,0.791,0.88,violence
15709,jj grey & mofro,georgia warhorse,2010,blues,0.302,0.001,0.392,0.001,0.046,0.001,0.036,0.001,0.001,0.136,0.001,0.001,0.001,0.001,0.036,0.06,0.048,0.564,0.723,0.056,0,0.424,0.647,violence
15712,possessed by paul james,color of my bloody nose,2010,blues,0.528,0.092,0.32,0.001,0.001,0.025,0.001,0.199,0.001,0.214,0.001,0.001,0.001,0.001,0.001,0.104,0.04,0.517,0.765,0.867,0,0.324,0.468,violence
15719,hanni el khatib,heartbreak hotel,2011,blues,0.246,0.198,0.001,0.001,0.001,0.053,0.001,0.001,0.001,0.001,0.001,0.219,0.001,0.001,0.001,0.51,0.001,0.665,0.668,0.826,0.024,0.585,0.382,sadness
15724,tucka,moanin',2011,blues,0.734,0.001,0.001,0.001,0.001,0.045,0.001,0.001,0.001,0.731,0.001,0.213,0.001,0.001,0.001,0.001,0.001,0.869,0.647,0.491,0,0.894,0.364,obscene
15726,tab benoit,broke and lonely,2011,blues,0.337,0.041,0.001,0.001,0.001,0.114,0.022,0.084,0.143,0.076,0.001,0.095,0.001,0.001,0.001,0.335,0.044,0.631,0.763,0.249,0.387,0.795,0.749,sadness
15732,jonny lang,nice & warm,2011,blues,0.251,0.03,0.09,0.001,0.001,0.001,0.001,0.001,0.072,0.001,0.501,0.001,0.001,0.001,0.119,0.121,0.052,0.553,0.654,0.073,0.007,0.183,0.346,music
15733,james leg,drinking too much,2011,blues,0.779,0.001,0.001,0.001,0.057,0.037,0.05,0.001,0.087,0.598,0.025,0.001,0.038,0.001,0.001,0.029,0.001,0.542,0.65,0.248,0.005,0.637,0.646,obscene
15742,gregg allman,little by little,2011,blues,0.201,0.069,0.001,0.001,0.126,0.001,0.235,0.039,0.15,0.001,0.001,0.001,0.001,0.001,0.034,0.33,0.001,0.708,0.687,0.538,0.749,0.758,0.634,sadness
15754,the parlor mob,into the sun,2011,blues,0.191,0.002,0.211,0.315,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.118,0.002,0.002,0.172,0.159,0.483,0.837,0,0.003,0.623,0.935,world/life
15763,henrik freischlader,the memory of our love,2011,blues,0.276,0.001,0.335,0.001,0.225,0.192,0.001,0.001,0.001,0.001,0.001,0.058,0.17,0.001,0.001,0.001,0.001,0.286,0.64,0.586,0.027,0.275,0.417,violence
15768,joe bonamassa,i'd rather go blind,2011,blues,0.513,0.226,0.001,0.001,0.001,0.032,0.001,0.068,0.161,0.001,0.001,0.001,0.001,0.011,0.106,0.318,0.001,0.359,0.726,0.309,0,0.33,0.6,sadness
15776,the black keys,gold on the ceiling,2011,blues,0.231,0.001,0.338,0.001,0.255,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.209,0.001,0.001,0.001,0.001,0.48,0.795,0.008,0,0.558,0.834,violence
15780,black joe lewis & the honeybears,black snake,2011,blues,0.372,0.099,0.001,0.177,0.001,0.001,0.001,0.303,0.001,0.001,0.06,0.001,0.111,0.001,0.239,0.001,0.001,0.776,0.8,0.008,0.003,0.973,0.704,romantic
15783,the harptones,life is but a dream,2011,blues,0.151,0.002,0.002,0.609,0.002,0.002,0.002,0.11,0.059,0.002,0.079,0.002,0.083,0.002,0.002,0.002,0.002,0.207,0.619,0.85,0,0.257,0.235,world/life
15784,dinah washington,what a difference a day makes,2011,blues,0.226,0.002,0.002,0.002,0.002,0.002,0.042,0.55,0.002,0.002,0.378,0.002,0.002,0.002,0.002,0.002,0.002,0.234,0.697,0.86,0,0.222,0.374,romantic
15791,7horse,blackjack moon,2011,blues,0.884,0.001,0.317,0.026,0.063,0.013,0.001,0.053,0.001,0.237,0.035,0.139,0.001,0.023,0.001,0.071,0.001,0.38,0.825,0.001,0,0.966,0.92,violence
15794,rival sons,soul,2011,blues,0.357,0.001,0.503,0.001,0.001,0.001,0.001,0.023,0.297,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.333,0.803,0.009,0.007,0.572,0.79,violence
15801,buddy guy,boom boom/strange brew,2012,blues,0.307,0.002,0.424,0.002,0.002,0.002,0.002,0.002,0.132,0.002,0.032,0.002,0.002,0.344,0.002,0.002,0.002,0.477,0.596,0.714,0.004,0.428,0.341,violence
15831,sweet,you spin me right round (like a record),2012,blues,0.764,0,0.023,0,0,0.098,0,0,0,0.585,0,0.072,0,0,0,0,0.066,0.408,0.768,0,0.002,0.205,0.948,obscene
15838,the fleetwoods,waking up alone,2012,blues,0.98,0,0,0,0,0,0,0,0,0.441,0.069,0,0,0.065,0.115,0.079,0.087,0.364,0.524,0.862,0,0.329,0.36,obscene
15855,gary clark jr.,please come home,2012,blues,0.231,0.249,0.001,0.001,0.159,0.001,0.001,0.001,0.001,0.001,0.329,0.001,0.001,0.001,0.168,0.001,0.078,0.184,0.816,0.025,0.105,0.366,0.708,music
15859,jack white,weep themselves to sleep,2012,blues,0.166,0.002,0.355,0.094,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.055,0.085,0.384,0.002,0.362,0.688,0.014,0.226,0.608,0.878,sadness
15862,jane's addiction,sympathy for the devil,2012,blues,0.538,0.039,0.33,0.001,0.082,0.027,0.001,0.087,0.178,0.09,0.001,0.158,0.001,0.001,0.001,0.001,0.001,0.462,0.759,0.113,0.262,0.246,0.807,violence
15866,the black keys,the baddest man alive,2012,blues,0.608,0.001,0.584,0.001,0.045,0.001,0.001,0.02,0.001,0.001,0.03,0.132,0.053,0.001,0.077,0.001,0.05,0.495,0.715,0.102,0.002,0.258,0.827,violence
15872,jack white,love is blindness,2012,blues,0.291,0.037,0.498,0.002,0.103,0.002,0.038,0.002,0.002,0.058,0.002,0.002,0.002,0.002,0.002,0.074,0.064,0.221,0.71,0.052,0.004,0.491,0.741,violence
15873,the clovers,wrapped up in a dream,2012,blues,0.131,0.002,0.002,0.129,0.002,0.05,0.002,0.302,0.002,0.002,0.187,0.002,0.196,0.002,0.105,0.002,0.002,0.624,0.671,0.894,0,0.761,0.409,romantic
15874,sweet,gold on the ceiling,2012,blues,0.201,0.002,0.375,0.002,0.189,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.114,0.002,0.104,0.002,0.002,0.559,0.754,0,0.005,0.533,0.828,violence
15883,cage the elephant,the lonesome death of hattie carroll,2012,blues,0.774,0.001,0.473,0.001,0.055,0.001,0.001,0.001,0.001,0.032,0.001,0.129,0.05,0.045,0.001,0.206,0.001,0.349,0.596,0.683,0.045,0.202,0.393,violence
15888,bigg robb,hit it from the back (feat. l.j. echols),2012,blues,0.422,0.001,0.413,0.044,0.045,0.001,0.001,0.001,0.001,0.001,0.001,0.07,0.074,0.001,0.092,0.151,0.001,0.846,0.782,0.081,0,0.96,0.784,violence
15889,lincoln durham,reckoning lament,2012,blues,0.352,0.001,0.424,0.045,0.001,0.072,0.029,0.001,0.001,0.001,0.325,0.001,0.001,0.036,0.001,0.001,0.055,0.519,0.697,0.281,0,0.872,0.575,violence
15896,ray charles,imagine,2013,blues,0.191,0.002,0.095,0.668,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.201,0.002,0.002,0.002,0.349,0.626,0.655,0,0.129,0.298,world/life
15906,charles brown,please come home for christmas,2013,blues,0.261,0.076,0.002,0.002,0.071,0.002,0.002,0.002,0.139,0.002,0.449,0.002,0.079,0.002,0.002,0.166,0.002,0.478,0.469,0.804,0.001,0.345,0.238,music
15921,john fogerty,wrote a song for everyone,2013,blues,0.492,0.001,0.001,0.031,0.001,0.001,0.001,0.001,0.308,0.001,0.484,0.078,0.001,0.035,0.001,0.001,0.02,0.295,0.789,0.025,0,0.491,0.735,music
15928,the black crowes,tonight i'll be staying here with you,2013,blues,0.251,0.001,0.001,0.001,0.261,0.047,0.001,0.001,0.001,0.001,0.001,0.244,0.001,0.09,0.001,0.34,0.001,0.318,0.702,0.067,0,0.811,0.686,sadness
15935,the go,tease my ears,2013,blues,0.457,0.001,0.362,0.231,0.051,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.191,0.043,0.001,0.001,0.001,0.618,0.782,0.417,0,0.406,0.827,violence
15941,tedeschi trucks band,all that i need,2013,blues,0.332,0.001,0.001,0.345,0.033,0.048,0.02,0.04,0.001,0.001,0.079,0.001,0.001,0.001,0.069,0.264,0.045,0.585,0.709,0.309,0.014,0.714,0.695,world/life
15953,the blackwater fever,don't fuck with joe,2013,blues,0.563,0.001,0.309,0.001,0.001,0.001,0.001,0.001,0.105,0.147,0.001,0.286,0.112,0.001,0.001,0.001,0.001,0.358,0.739,0.042,0,0.473,0.709,violence
15954,jamie n commons,the preacher,2013,blues,0.407,0.001,0.355,0.001,0.001,0.001,0.203,0.001,0.001,0.001,0.001,0.001,0.376,0.033,0.001,0.001,0.001,0.428,0.699,0.229,0,0.291,0.443,violence
15956,ray charles,a song for you,2013,blues,0.271,0.1,0.001,0.418,0.001,0.025,0.001,0.024,0.001,0.001,0.39,0.001,0.001,0.001,0.029,0.001,0.001,0.447,0.587,0.783,0.019,0.16,0.39,world/life
15976,keef hartley band,too much thinking,2013,blues,0.673,0.001,0.054,0.001,0.001,0.001,0.001,0.013,0.099,0.52,0.001,0.039,0.001,0.001,0.024,0.196,0.022,0.171,0.758,0.186,0.117,0.236,0.624,obscene
15978,mike zito,gone to texas,2013,blues,0.99,0,0.017,0.475,0,0,0.055,0,0,0.24,0.051,0.077,0,0,0,0.036,0.036,0.373,0.777,0.025,0.001,0.606,0.75,world/life
15984,welshly arms,hush,2014,blues,0.955,0,0.12,0.172,0,0,0.028,0,0.087,0.413,0,0,0,0.085,0.042,0,0.047,0.519,0.762,0.002,0,0.432,0.801,obscene
15989,kenny wayne shepherd,i love the life i live,2014,blues,0.286,0.022,0.001,0.451,0.106,0.001,0.001,0.06,0.001,0.333,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.445,0.819,0.161,0.022,0.695,0.826,world/life
15994,eric clapton,don't wait (feat. john mayer),2014,blues,0.141,0.002,0.002,0.002,0.183,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.088,0.039,0.002,0.466,0.199,0.645,0.61,0.204,0.008,0.889,0.592,sadness
16007,the black angels,the executioner,2014,blues,0.437,0.002,0.425,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.501,0.002,0.002,0.002,0.002,0.228,0.749,0.004,0.006,0.089,0.656,violence
16010,gov't mule,money,2014,blues,0.377,0.001,0.078,0.048,0.076,0.037,0.001,0.001,0.201,0.316,0.001,0.136,0.001,0.001,0.001,0.047,0.052,0.346,0.795,0.083,0.325,0.545,0.828,obscene
16015,eric clapton,starbound (feat. willie nelson and derek trucks),2014,blues,0.181,0.003,0.386,0.003,0.133,0.003,0.003,0.05,0.003,0.003,0.11,0.003,0.287,0.003,0.003,0.003,0.003,0.578,0.6,0.473,0.002,0.015,0.254,violence
16027,ella fitzgerald,sunshine of your love,2014,blues,0.236,0.001,0.001,0.001,0.476,0.001,0.001,0.113,0.001,0.001,0.001,0.001,0.297,0.001,0.001,0.001,0.096,0.486,0.708,0.164,0,0.629,0.457,night/time
16030,jack white,lazaretto,2014,blues,0.387,0.001,0.152,0.001,0.062,0.05,0.001,0.001,0.001,0.435,0.025,0.001,0.034,0.1,0.001,0.071,0.001,0.285,0.746,0.004,0,0.533,0.832,obscene
16055,gov't mule,have a cigar,2014,blues,0.216,0.002,0.002,0.002,0.002,0.002,0.002,0.035,0.104,0.398,0.002,0.172,0.002,0.002,0.002,0.002,0.002,0.331,0.806,0.038,0.168,0.454,0.878,obscene
16059,anderson east,lying in her arms,2015,blues,0.266,0.001,0.001,0.001,0.001,0.001,0.001,0.268,0.229,0.001,0.001,0.001,0.142,0.027,0.001,0.319,0.001,0.415,0.694,0.015,0.001,0.177,0.473,sadness
16060,beth hart,mama this one's for you,2015,blues,0.593,0.001,0.177,0.001,0.001,0.036,0.001,0.001,0.123,0.474,0.001,0.06,0.001,0.001,0.05,0.021,0.001,0.371,0.618,0.886,0,0.231,0.186,obscene
16065,the yawpers,american man,2015,blues,0.513,0.001,0.436,0.277,0.001,0.001,0.082,0.023,0.001,0.001,0.031,0.001,0.001,0.049,0.001,0.093,0.001,0.39,0.653,0.421,0,0.156,0.417,violence
16071,all them witches,blood and sand / milk and endless waters,2015,blues,0.317,0.002,0.302,0.002,0.002,0.002,0.056,0.002,0.054,0.002,0.039,0.002,0.355,0.047,0.05,0.002,0.039,0.354,0.701,0.119,0.799,0.09,0.79,violence
16084,etta james,don't blame me,2015,blues,0.131,0.002,0.002,0.002,0.002,0.002,0.064,0.19,0.138,0.002,0.002,0.002,0.072,0.002,0.111,0.395,0.002,0.301,0.677,0.93,0,0.306,0.209,sadness
16085,buddy guy,(baby) you got what it takes,2015,blues,0.251,0.128,0.001,0.08,0.001,0.001,0.001,0.217,0.001,0.001,0.047,0.081,0.001,0.001,0.044,0.364,0.026,0.618,0.793,0.758,0,0.751,0.543,sadness
16095,eagles of death metal,save a prayer,2015,blues,0.427,0.001,0.001,0.424,0.001,0.001,0.001,0.027,0.001,0.001,0.001,0.001,0.257,0.001,0.054,0.001,0.213,0.544,0.769,0.112,0,0.765,0.923,world/life
16096,the california honeydrops,long way,2015,blues,0.497,0.001,0.341,0.151,0.001,0.001,0.001,0.001,0.001,0.126,0.226,0.001,0.001,0.032,0.001,0.115,0.001,0.675,0.691,0.256,0.053,0.732,0.549,violence
16101,tedeschi trucks band,the sky is crying – live at spotify nyc,2015,blues,0.623,0.077,0.001,0.001,0.001,0.001,0.001,0.001,0.056,0.838,0.001,0.001,0.001,0.001,0.001,0.017,0.001,0.311,0.764,0.068,0.001,0.731,0.81,obscene
16116,warren haynes,that smell,2015,blues,0.422,0.001,0.475,0.039,0.001,0.001,0.03,0.001,0.001,0.001,0.001,0.443,0.001,0.001,0.001,0.001,0.001,0.487,0.775,0.015,0.038,0.445,0.879,violence
16122,jj grey & mofro,home in the sky,2015,blues,0.307,0.001,0.001,0.001,0.001,0.023,0.024,0.001,0.341,0.001,0.33,0.001,0.237,0.032,0.001,0.001,0.001,0.448,0.74,0.021,0.014,0.573,0.343,music
16128,the marcus king band,opie,2015,blues,0.618,0.001,0.001,0.041,0.001,0.001,0.001,0.001,0.102,0.656,0.065,0.001,0.001,0.001,0.067,0.001,0.001,0.607,0.668,0.016,0.049,0.525,0.476,obscene
16130,gov't mule,simple man,2015,blues,0.196,0.175,0.001,0.505,0.001,0.001,0.089,0.077,0.001,0.001,0.001,0.001,0.001,0.078,0.001,0.001,0.001,0.23,0.768,0.009,0.474,0.329,0.861,world/life
16139,the kills,black tar,2016,blues,0.307,0.002,0.317,0.126,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.227,0.177,0.002,0.002,0.002,0.002,0.665,0.722,0.083,0.005,0.182,0.793,violence
16141,wendell b,where were you last night,2016,blues,0.447,0.001,0.083,0.001,0.061,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.215,0.001,0.001,0.628,0.001,0.559,0.82,0.043,0,0.746,0.778,sadness
16152,white denim,just dropped in (to see what condition my condition is in),2016,blues,0.276,0.001,0.447,0.001,0.106,0.001,0.001,0.001,0.001,0.183,0.029,0.089,0.129,0.001,0.001,0.001,0.001,0.761,0.696,0.196,0,0.798,0.745,violence
16154,eric clapton,got to get better in a little while (with j. j. cale),2016,blues,0.503,0.001,0.716,0.093,0.091,0.001,0.001,0.001,0.001,0.001,0.001,0.085,0.001,0.001,0.001,0.001,0.001,0.599,0.732,0.023,0.192,0.717,0.914,violence
16158,phish,axilla i,2016,blues,0.211,0.002,0.158,0.172,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.213,0.002,0.002,0.372,0.002,0.29,0.759,0.007,0.471,0.633,0.971,sadness
16164,thee oh sees,dead man's gun,2016,blues,0.307,0.002,0.534,0.002,0.087,0.002,0.002,0.002,0.002,0.002,0.002,0.293,0.002,0.061,0.002,0.002,0.002,0.377,0.715,0.001,0.505,0.083,0.862,violence
16169,rival sons,black coffee,2016,blues,0.698,0.001,0.453,0.001,0.001,0.124,0.043,0.001,0.097,0.001,0.001,0.021,0.001,0.024,0.001,0.001,0.129,0.328,0.691,0.121,0.71,0.593,0.677,violence
16201,allen toussaint,american tune,2016,blues,0.513,0.001,0.001,0.307,0.001,0.001,0.03,0.001,0.107,0.001,0.068,0.001,0.142,0.026,0.156,0.084,0.001,0.751,0.579,0.881,0.004,0.406,0.121,world/life
16204,dr. john,the bare necessities,2016,blues,0.452,0.001,0.001,0.437,0.001,0.001,0.097,0.001,0.31,0.001,0.001,0.001,0.001,0.078,0.062,0.001,0.001,0.618,0.635,0.427,0,0.816,0.621,world/life
16205,seth walker,call my name,2016,blues,0.814,0.021,0,0,0,0,0.022,0,0.203,0.401,0,0.126,0,0,0.155,0,0,0.692,0.734,0.347,0,0.426,0.424,obscene
16207,left lane cruiser,the pusher,2016,blues,0.352,0.001,0.19,0.001,0.001,0.022,0.001,0.001,0.001,0.559,0.001,0.074,0.064,0.054,0.001,0.001,0.001,0.497,0.754,0.105,0,0.342,0.951,obscene
16210,joe bonamassa,going down,2016,blues,0.121,0.002,0.565,0.002,0.002,0.002,0.089,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.31,0.398,0.708,0.028,0.297,0.532,0.871,violence
16214,sir charles jones,i'm going down slow,2016,blues,0.312,0.001,0.001,0.441,0.001,0.001,0.001,0.302,0.001,0.001,0.064,0.001,0.001,0.001,0.123,0.001,0.057,0.326,0.739,0.279,0,0.379,0.545,world/life
16223,thee oh sees,keys to the castle,2017,blues,0.261,0.002,0.419,0.054,0.002,0.048,0.002,0.002,0.002,0.002,0.111,0.002,0.106,0.134,0.002,0.002,0.048,0.123,0.723,0.028,0.76,0.029,0.536,violence
16239,shovels & rope,death or glory,2017,blues,0.588,0.001,0.461,0.061,0.025,0.001,0.032,0.001,0.079,0.035,0.056,0.083,0.001,0.001,0.024,0.001,0.001,0.507,0.774,0.132,0,0.479,0.804,violence
16242,fantastic negrito,about a bird,2017,blues,0.302,0.069,0.444,0.001,0.001,0.001,0.021,0.015,0.001,0.001,0.034,0.001,0.001,0.001,0.001,0.124,0.04,0.51,0.756,0.246,0,0.395,0.499,violence
16248,tedeschi trucks band,i pity the fool,2017,blues,0.583,0.001,0.03,0.001,0.001,0.024,0.074,0.001,0.288,0.001,0.001,0.001,0.001,0.049,0.129,0.36,0.022,0.406,0.654,0.425,0.002,0.507,0.731,sadness
16250,band of rascals,holler,2017,blues,0.422,0.001,0.187,0.504,0.001,0.056,0.001,0.001,0.001,0.001,0.001,0.001,0.243,0.001,0.001,0.001,0.001,0.333,0.826,0.028,0,0.37,0.854,world/life
16251,shovels & rope,the air that i breathe,2017,blues,0.291,0.001,0.526,0.001,0.001,0.241,0.001,0.001,0.039,0.001,0.001,0.001,0.052,0.042,0.001,0.088,0.001,0.369,0.682,0.589,0,0.133,0.413,violence
16252,gina sicilia,they never pay me,2017,blues,0.97,0.02,0.245,0,0,0,0,0,0.119,0.379,0.032,0,0.027,0.102,0,0.071,0,0.462,0.82,0.573,0,0.308,0.615,obscene
16254,robin trower,if you believe in me,2017,blues,0.236,0.001,0.391,0.222,0.047,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.126,0.056,0.001,0.098,0.043,0.667,0.683,0.378,0.003,0.254,0.578,violence
16267,radio moscow,new beginning,2017,blues,0.322,0.001,0.226,0.347,0.053,0.001,0.001,0.001,0.304,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.124,0.799,0.009,0.024,0.413,0.949,world/life
16282,cage the elephant,whole wide world,2017,blues,0.487,0.001,0.001,0.434,0.001,0.001,0.014,0.001,0.11,0.001,0.016,0.001,0.236,0.001,0.06,0.122,0.001,0.372,0.822,0.379,0,0.761,0.752,world/life
16305,larkin poe,black betty,2017,blues,0.784,0,0.461,0,0.017,0.26,0,0,0,0.045,0.01,0,0,0.01,0,0,0.021,0.565,0.806,0.356,0,0.868,0.842,violence
16307,the magpie salute,time will tell,2017,blues,0.503,0.001,0.718,0.001,0.019,0.001,0.001,0.001,0.001,0.001,0.086,0.001,0.163,0.001,0.001,0.001,0.001,0.64,0.734,0.068,0.012,0.559,0.65,violence
16312,thee oh sees,overthrown,2018,blues,0.181,0.002,0.855,0.002,0.002,0.002,0.002,0.002,0.002,0.059,0.002,0.002,0.002,0.048,0.002,0.002,0.002,0.14,0.75,0,0.866,0.016,0.986,violence
16314,the wood brothers,one drop of truth,2018,blues,0.397,0.001,0.538,0.001,0.001,0.001,0.001,0.001,0.001,0.133,0.001,0.05,0.001,0.026,0.001,0.242,0.001,0.405,0.763,0.063,0.002,0.347,0.664,violence
16317,reignwolf,wanna don't wanna,2018,blues,0.02,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.351,0.018,0.018,0.018,0.018,0.018,0.018,0.193,0.78,0.001,0.001,0.617,0.951,music
16318,joanne shaw taylor,break my heart anyway,2018,blues,0.422,0.001,0.343,0.001,0.001,0.001,0.029,0.001,0.055,0.001,0.159,0.001,0.207,0.147,0.001,0.001,0.001,0.553,0.689,0.53,0.001,0.441,0.568,violence
16319,dorothy,black tar & nicotine,2018,blues,0.543,0.001,0.422,0.094,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.208,0.001,0.001,0.001,0.238,0.001,0.427,0.764,0.245,0,0.369,0.577,violence
16331,anderson east,somebody pick up my pieces,2018,blues,0.286,0.085,0.001,0.03,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.283,0.051,0.001,0.001,0.419,0.117,0.32,0.743,0.124,0.015,0.495,0.631,sadness
16347,phish,miss you (live),2018,blues,0.925,0.001,0.001,0.108,0.001,0.001,0.001,0.023,0.001,0.445,0.085,0.097,0.06,0.001,0.099,0.036,0.001,0.468,0.647,0.276,0.079,0.555,0.519,obscene
16360,cedric burnside,ain't gonna take no mess,2018,blues,0.98,0.045,0.041,0,0,0.156,0.009,0,0.044,0.443,0,0.096,0.087,0,0,0,0,0.557,0.748,0.055,0,0.573,0.878,obscene
16366,galactic,hold on to let go,2018,blues,0.698,0.001,0.001,0.001,0.041,0.083,0.001,0.001,0.001,0.419,0.001,0.383,0.001,0.001,0.001,0.001,0.02,0.522,0.744,0.094,0,0.493,0.461,obscene
16375,black rebel motorcycle club,haunt,2018,blues,0.332,0.023,0.109,0.092,0.001,0.001,0.001,0.001,0.087,0.001,0.052,0.001,0.275,0.001,0.001,0.331,0.001,0.447,0.615,0.257,0.523,0.241,0.467,sadness
16376,tucka,tipsy,2018,blues,0.92,0.001,0.174,0.063,0.001,0.001,0.001,0.001,0.074,0.559,0.037,0.05,0.001,0.001,0.001,0.001,0.001,0.769,0.779,0.654,0,0.791,0.6,obscene
16378,ndidi o,rise up,2018,blues,0.99,0,0.35,0.13,0,0,0.059,0.022,0.06,0,0.027,0,0.043,0.059,0.209,0,0.035,0.604,0.765,0.01,0,0.425,0.877,violence
16382,ty segall,isolation,2018,blues,0.181,0.002,0.081,0.376,0.002,0.084,0.117,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.045,0.272,0.002,0.398,0.721,0.368,0,0.299,0.325,world/life
16387,beth hart,damn your eyes,2018,blues,0.528,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.07,0.235,0.001,0.001,0.051,0.001,0.128,0.423,0.001,0.49,0.711,0.148,0,0.731,0.716,sadness
16394,thee oh sees,c,2018,blues,0.236,0.092,0.502,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.38,0.002,0.002,0.002,0.002,0.356,0.72,0.022,0.927,0.127,0.823,violence
16400,greta van fleet,rolling in the deep,2018,blues,0.362,0.001,0.14,0.001,0.001,0.001,0.001,0.001,0.086,0.001,0.038,0.001,0.094,0.025,0.001,0.477,0.001,0.599,0.656,0.006,0.003,0.309,0.487,sadness
16405,the blue stones,black holes (solid ground),2018,blues,0.533,0.001,0.568,0.001,0.057,0.015,0.001,0.001,0.001,0.05,0.124,0.001,0.001,0.099,0.001,0.065,0.014,0.542,0.806,0.008,0,0.246,0.844,violence
16419,curtis salgado,i want my dog to live longer (the greatest wish),2018,blues,0.503,0.001,0.35,0.549,0.001,0.001,0.001,0.001,0.001,0.032,0.001,0.001,0.056,0.001,0.001,0.001,0.001,0.878,0.659,0.904,0,0.725,0.308,world/life
16427,ella fitzgerald,you won't be satisfied (until you break my heart),2018,blues,0.201,0.041,0.002,0.002,0.002,0.097,0.05,0.077,0.073,0.002,0.002,0.002,0.002,0.002,0.052,0.59,0.002,0.577,0.684,0.92,0,0.506,0.292,sadness
16433,jack white,jack white on 'sunday driver',2019,blues,0.899,0.002,0.324,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.386,0.125,0.14,0.002,0.002,0.002,0.573,0.125,0.582,0,0.703,0.096,violence
16444,robert randolph & the family band,have mercy,2019,blues,0.764,0.001,0.486,0.162,0.001,0.001,0.001,0.034,0.001,0.051,0.001,0.001,0.001,0.001,0.001,0.247,0.001,0.286,0.767,0.009,0.001,0.404,0.775,violence
16456,tyler bryant & the shakedown,on to the next,2019,blues,0.342,0.001,0.557,0.001,0.055,0.075,0.001,0.001,0.001,0.169,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.501,0.832,0.01,0,0.588,0.978,violence
16463,eagles of death metal,high voltage / it's a long way to the top (if you wanna rock 'n' roll),2019,blues,0.407,0.001,0.326,0.109,0.001,0.001,0.001,0.001,0.067,0.001,0.001,0.001,0.357,0.034,0.001,0.093,0.001,0.726,0.736,0,0.003,0.676,0.765,violence
16483,deep purple,black night (single version),2019,blues,0.231,0.001,0.175,0.001,0.419,0.039,0.001,0.001,0.001,0.001,0.07,0.001,0.071,0.153,0.001,0.001,0.037,0.469,0.678,0.055,0.82,0.724,0.866,night/time
